row_id,english_question,bangla_question
4624,"A closed cylindrical bucket has its base diameter equal to its slant height. When filled halfway with water, it is placed vertically (Figure 1) and then horizontally (Figure 2). Let S₁ and S₂ be the surface areas of the water body in each orientation. Determine the relationship between S₁ and S₂.",
4625,"In the figure, triangle ABC is an isosceles right triangle, D is the midpoint of the hypotenuse BC, and circle O passes through points A and D, intersecting the sides of triangle ABC at points E, F, and M respectively. Determine how many of the following conclusions are correct: ① ∠EMB = ∠FMC; ② AE + AF = AC; ③ triangle DEF is similar to triangle ABC; ④ quadrilateral AEMF is a rectangle.",
4626,"In the figure, \(AB\) is the diameter of circle \(⊙O\), points \(C\) and \(D\) are on the circle. If \(BC=8\) and \(\cos ∠D= \dfrac {2}{3}\), then the length of \(AB\) is ______.",
4627,"As shown in the figure, if AB is parallel to CD, then the degree relationship between ∠A, ∠D, and ∠E is ( )
∠A + ∠E + ∠D = 180°
B. ∠A - ∠E + ∠D = 180°
C. ∠A + ∠E - ∠D = 180°
∠A + ∠E + ∠D = 270°",
4628,"In the figure, it is known that ∠DEC = 80°, the difference in degrees between arc CD and arc AB is 20°, then the degree of ∠DAC is ( )
A. 35°
B. 45°
C. 25°
D. 50°",
4629,Calculate the area of the figure below.,
4630,"In the rectangle ABCD as shown in the figure, O is the intersection point of the diagonals AC and BD. Given that BC = 20 cm, AB = 12 cm, DE = 4AE, and CF = 3DF, what is the area of the shaded region in square centimeters?",
4631,"The three views of a simple geometric body are shown in the figure. What is the volume of this geometric body?
A. 96π+36
B. 72π+48
C. 48π+96
D. 24π+48",
4632,"In the figure, if ∠1 = ∠2, then the parallel segments are ___.",
4633,"In the figure (2015, Zhenjiang), an equilateral triangle OAB is rotated 150° counterclockwise around point O to obtain triangle OA'B' (points A' and B' are the corresponding points of A and B). What is the measure of angle ∠1 in degrees?",
4634,Calculate the area of the shape (unit: cm),
4635,"The position of the triangle on the square grid paper is shown in the figure. What is the value of cos $\alpha$?
A. $\frac{3}{4}$
B. $\frac{4}{3}$
C. $\frac{3}{5}$
D. $\frac{4}{5}$",
4636,"As shown in the figure, a ruler with a width of 2 cm moves along a circle. When one side of the ruler is tangent to the circle, the readings at the two intersection points of the other side with the circle are exactly '2' and '8' (unit: cm). What is the radius of the circle in cm?",
4637,The left view and front view of a geometric body formed by some small cubes of the same size are shown in the figure. What is the minimum number of small cubes used to form this geometric body?,
4638,"In the right triangle ABC, where AC ≠ AB, AD is the altitude from the hypotenuse, DE ⊥ AC, DF ⊥ AB, with feet of the perpendiculars at points E and F. The number of angles in the figure that are equal to ∠C (excluding ∠C) is ( )
A. 3
B. 4
C. 5
D. 6",
4639,"A right triangle ruler is placed as shown in the figure. Given that AB is parallel to DE, what is the measure of ∠AFC in degrees?",
4640,"In the figure, \(EF\) is the median of \(\triangle ABC\). The triangle \(\triangle AEF\) is translated along the median \(AD\) to the position of \(\triangle A_{1}E_{1}F_{1}\), making \(E_{1}F_{1}\) coincide with the side \(BC\). Given that the area of \(\triangle AEF\) is \(7\), what is the area of the shaded part in the figure?
A. \(7\)
B. \(14\)
C. \(21\)
D. \(28\)",
4641,"A square ABCD with side length 1 is folded along diagonal BD to form triangular pyramid C-ABD. Given the front and top views shown, find the tangent value of the dihedral angle C-AB-D.",
4642,"In the figure, quadrilateral ABCD has angles ∠B = 120° and ∠D = 50°. If the lower right corner is folded inward to form triangle PCR such that CP is parallel to AB and RC is parallel to AD, what is the measure of angle ∠C?",
4643,"In a football match during the London Olympics, a midfielder is controlling the ball. From his perspective, player number 5 is located at ( )
A. North-East 60° direction, distance is 6 meters
B. East-North 60° direction, distance is 6 meters
C. East-North 60° direction, distance is 3 meters",
4644,"The correct relationship between the angles in the figure is ( )
A. ∠1=∠2
B. ∠3=90°
C. ∠2=∠4
D. ∠1+∠3=180°",
4645,"Given the three views of a certain geometric body as shown in the figure, where both the top view and the side view are isosceles right triangles with a leg length of 4, and the front view is a right trapezoid, what is the volume V of this geometric body?
A. \( \frac{40}{3} \)
B. 12
C. \( \frac{40}{3} \)
D. 16",
4646,"In the figure, a net of a cube can be cut from a right triangle ABC paper, where the two legs of the right triangle are collinear with the sides of the square at the bottom left corner of the cube net, and the hypotenuse passes through the vertices of two squares. Given that BC = 24 cm, what is the volume of the cube that can be folded from this net?
A. 64 cm³
B. 27 cm³
C. 9 cm³
D. 8 cm³",
4647,"As shown in the figure, Figure 1 is a right prism with a square base; now, if Figure 1 is cut into the geometric shape of Figure 2, what is the top view of Figure 2?",
4648,"Given a cube \(ABCD-A_{1}B_{1}C_{1}D_{1}\), which of the following vectors has a dot product that is not equal to \(0\)?
\( \overrightarrow{AD_{1}}\cdot \overrightarrow{B_{1}C}\)
\( \overrightarrow{BD_{1}}\cdot \overrightarrow{AC}\)
\( \overrightarrow{BD_{1}}\cdot \overrightarrow{BC}\)
\( \overrightarrow{AB}\cdot \overrightarrow{AD_{1}}\)",
4649,"As shown in the figure, in △ABC, points D and E are on sides AC and AB respectively. BD bisects ∠ABC, and ∠ACE = ∠ABD. The triangle that is necessarily similar to △BEF is (___).
Options:
(A) △BFC
(B) △BDC
(C) △BDA
(D) △CEA",
4650,"Given the square OABC with vertices O(0,0), A(1,0), B(1,1), C(0,1), let u=2xy and v=x^2-y^2, which is a transformation from the plane xOy to the plane uOv. What is the shape of square OABC under this transformation?",
4651,"In the figure, DH is parallel to EG, which is parallel to BC, and EF is parallel to DC. How many angles in the figure are equal to ∠1 (excluding ∠1)?",
4652,"If a conventional triangular ruler is placed as shown in the figure, what is the degree measure of angle ∠AOB?",
4653,"In the image, the length of the Audi car logo is 34 cm and the width is 10 cm. What is the value of d?",
4654,Uncle Wang uses a wall to enclose a rectangular vegetable garden with bamboo fences (as shown in the image). The garden is 50 meters long and 30 meters wide. What is the length of the bamboo fence?,
4655,"The three views of a certain geometric body are shown in the figure. What is the volume of this geometric body ( ).
A. \( \frac{560}{3} \)
B. \( \frac{580}{3} \)
C. 200
D. 240",
4656,"As shown in the figure (2016 Spring Tangshan Monthly Exam), when the triangle ABC paper is folded along DE, and point A falls outside the quadrilateral BCED, there is a constant relationship between angle A and angles 1 and 2. Please try to find this rule. What you discover is ( )
2∠A=∠2-∠1
B. 3∠A=2 (∠2-∠1)
C. 3∠A=2∠1-∠2
D. ∠A=∠2-∠1",
4657,"As shown in the figure, using a red right triangle paper with a hypotenuse of 30 cm, a blue right triangle paper with a hypotenuse of 50 cm, and a yellow square paper, they can perfectly form a right triangle. Question: What is the sum of the areas of the red and blue triangular papers?",
4658,"As shown in the figure, it is a cross-section of a sewage pipe partially buried in the ground. If the heights of AB and the arc EF are both measured to be 80 cm, what is the radius of this pipe?",
4659,"A completely enclosed rectangular container measures 40 cm in length, 16 cm in width, and 10 cm in height. When laid flat, the water level is 5 cm high. If this container is stood upright (with the right side facing down), what will the height of the water level be in centimeters?",
4660,"Xiao Ming's dice game, the results of four consecutive rolls are shown in the image. What is the number on the bottom face of the fourth roll? ( )
A. 2
B. 5
C. 3
D. None of the above",
4661,"In the right trapezoid $ABCD$, $AD \parallel BC$, $\angle ABC = 90 ^ { \circ }$, $AB = BC$, point $E$ is on side $AB$, $\angle BCE = 15 ^ { \circ}$, and $AE = AD$. Connect $DE$ to intersect diagonal $AC$ at point $H$, and connect $BH$. Then, $\triangle CDE$ is",
4662,"In the figure 1, a square piece of paper with a side length of \( a \) has two small rectangles cut out, resulting in a pattern resembling \( \equiv \), as shown in figure 2. Then, the two cut-out small rectangles are combined to form a new rectangle, as shown in figure 3. The perimeter of the new rectangle can be expressed as ( )
A. 2a-3b
B. 4a-8b
C. 2a-4b
D. 4a-10b",
4663,"The area of the shaded triangular part in the figure is 12 square centimeters. The height of the triangle is 3 cm, and it is inscribed in a rectangle with a semicircle on top. The diameter of the semicircle equals the width of the rectangle. What is the area of the unshaded part in square centimeters?",
4664,"In the figure, quadrilateral $O A B C$ is a square with a side length of 1, $O D = 3$, and point $P$ is a moving point within (including the boundary of) triangle $B C D$. Let ${ \overset { \underset { \mathrm { U M } } { } } { \cal O } } { \overset { } { P } } = \alpha { \overset { \underset { \mathrm { U M } } { } } { \cal O } } C + \beta { \overset { \underset { \mathrm { U M } } { } } { \cal O } } D ( \alpha , \beta \in R )$. What is the maximum value of $\alpha + \beta$? ( )",
4665,"The figure shows a 49-square Minesweeper game designed by Xiao Li, where ""★"" represents mines (the mines shown in the figure are hidden in the game). Point A can be represented as (2, 3). If Xiao Hui does not want to end the game by stepping on a mine, which of the following options should she choose ( )
A. (7, 2)
B. (2, 6)
C. (7, 6)
D. (4, 5)",
4666,"In the figure, to measure the distance between points A and B across the river, points C and D are selected along the riverbank, 40m apart. The angles measured are ∠ACB=60°, ∠BCD=45°, ∠ADB=60°, and ∠ADC=30°. What is the distance AB in meters?",
4667,"As shown in the figure (classic problem), the angle between two plane mirrors α and β is 60°. The incident light ray AO is parallel to β and strikes α. After two reflections, the reflected light ray O'B is parallel to α. What is the degree measure of ∠1?
A. 60°
B. 45°
C. 30°
D. 75°",
4668,"(Spring 2013, Gulou District School Midterm) As shown in the figure, lines a and b are both perpendicular to line c, line d intersects with lines a and b, if ∠1=72°, then ∠2=____ degrees.",
4669,Which of the following geometric figures is an axis-symmetric figure but not a center-symmetric figure?,
4670,"In the grid shown in the figure, find point C on the grid such that triangle ABC is an isosceles triangle. How many such points are there?
A. 8
B. 91
C. 10
D. 11",
4671,"As shown in the figure, with point O as the center of the circle, the circle intersects the sides of angle ∠EPF at points A, B, C, and D respectively, PD = PB. Connect BD, BO, and CO, and given that ∠BOC = 120°, find the measure of angle ∠EBD.",
4672,"In the figure (2014 Wuxi Simulation), it is known that the lines \( l_1 \parallel l_2 \parallel l_3 \parallel l_4 \), and the distance between any two adjacent parallel lines is 2. If the vertices of square ABCD are located on these four lines, what is the value of \( \cos \alpha \)?",
4673,"Given the figure, if \(AB/\!/CD/\!/EF\), then what is the relationship between \(x\), \(y\), and \(z\)?
A. \(x+y+z=180^{\circ}\)
B. \(x+y-z=180^{\circ}\)
C. \(y-x-z=0^{\circ}\)
D. \(y-x-2z=0^{\circ}\)",
4674,The figure consists of three identical rectangles. Please find the area of each rectangle.,
4675,"Given that the side length of equilateral triangle ABC is 1, it is placed on line m as shown in the figure, and then rolls without slipping. What is the length of the path traced by vertex A after it rolls one complete cycle?",
4676,"In triangle ABC, ∠C = 90°, AC = 8 cm, BC = 6 cm. Point P moves from B to A at 2 cm/s, and point Q moves from A to C at 2 cm/s. A parallelogram AQPD is formed with sides AQ and PQ, and line DQ intersects AB at E. Let t be the time in seconds (0 ≤ t < 4). Express AE as an algebraic expression in terms of t.",
4677,"In triangle ABC, where ∠C=90°, ∠A=30°, and BC=1. A semicircle is carved out inside the triangle (with center O on side AC, the semicircle is tangent to BC and AB at points C and M, and intersects AC at point N). The volume of the solid obtained by rotating the shaded part around line AC is ____________.",
4678,"In the right trapezoid BCEF, ∠CBF = ∠BCE = 90°, points A and D are on BF and CE respectively, AD ∥ BC, and AB = DE = 2BC = 2AF. When quadrilateral ADEF is folded along AD and lines BE, BF, CE are connected, which of the following statements is incorrect?
AC ∥ plane BEF
Points B, C, E, and F cannot be coplanar
If EF ⊥ CF, then plane ADEF ⊥ plane ABCD
D. Plane BCE and plane BEF may be perpendicular",
4679,"In the beautiful pattern shown in the figure, the number of shapes that are both axis-symmetric and centrally symmetric is ( )
A. 1
B. 2
C. 3
D. 4",
4680,"From an isosceles right triangle paper ABC, two squares are cut off as shown in the figure, where BC=2 and ∠A=90°. What is the minimum sum of the areas of these two squares?",
4681,"If a sector with a radius of 9 and a central angle of 120° forms the lateral surface of a cone (ignoring the seam), what is the radius of the base of this cone?
A. 9
B. 3
C. 1
D. 6",
4682,"In the figure, in circle O with radius R, the angles \( \widehat{AB} \) and \( \widehat{CD} \) are 36° and 108°, respectively. The difference in lengths between chords CD and AB is expressed as an algebraic expression involving R.",
4683,Which of the following figures can be folded into a cube?,
4684,"(2009•Qinzhou) As shown in the figure, a rectangular wooden board with a length of 4 cm and a width of 3 cm rolls without slipping on the table (in a clockwise direction). The position of point A changes from A to A₁ to A₂. During the second roll, it is blocked by another small wooden block on the table, causing the board to form a 30° angle with the table. What is the total distance traveled by point A when it rolls to A₂? ( ) cm.
A. 3.5π
B. 4.5π
C. 5π
D. 10π",
4685,"Given triangle ABC in the Cartesian coordinate system as shown, construct its reflection across the y-axis to form triangle AB₁C₁. Calculate the area of polygon ABCC₁B₁.",
4686,"As shown in the figure, point P is outside the plane of square ABCD, PA is perpendicular to plane ABCD, and PA = AB. What is the angle between PB and AC?
A. 90°
B. 60°
C. 45°
D. 30°",
4687,"As shown in the figure, triangle ABC is translated to triangle DEF. Lines AC and DE intersect at point G. How many similar triangles are there in the figure?
A. 3 pairs
B. 4 pairs
C. 5 pairs
D. 6 pairs",
4688,"As shown in figure (1), triangle ABC has side length 2a, CD is the height on AB, and E and F are midpoints of AC and BC. After folding along CD such that plane ACD is perpendicular to plane BCD (as in figure (2)), find the volume of triangular pyramid C-DEF.",
4689,"In the grid composed of small squares with a side length of 1, the three vertices of triangle ABC are all at grid points, and E is the midpoint of BC. What is the value of \( \sin \angle AEB \)?
A. \( \frac { \sqrt { 5 } } { 5 } \)
B. \( \frac 3 4 \)
C. \( \frac { 3 } { 5 } \)
D. \( \frac { 4 } { 5 } \)",
4690,"In the figure (1), using three right-angled triangular wooden boards of the same shape but different sizes, they can perfectly form the quadrilateral ABCD as shown in figure (2). If AE = 4 and CE = 3BE, what is the area of this quadrilateral?",
4691,"In the figure, point O is on the angle bisector of ∠APB. Circle O is tangent to line PA at point C, and line PO intersects circle O at point D. Given that PO = 2 and D is the midpoint of PO, what is the area of the shaded region?",
4692,"In the figure, circles ⊙O₁ and ⊙O₂ have two common points A and B, with the center O₂ on ⊙O₁. Given that ∠ACB = 70°, find the measure of ∠ADB ( )
A. 35°
B. 40°
C. 60°
D. 70°",
4693,"Given that the perimeter of rectangle ABCD is 18, when it is folded along the dashed lines into a regular hexagonal prism, find the surface area of its circumscribed sphere.",
4694,"In the figure (2010 Spring • Changsha School Level Midterm), given that lines a and b are parallel and ∠3 = 50°, find the sum of angles ∠1 and ∠2.",
4695,"In triangle ABC, ∠A = 30°. Point E lies on side AC. Triangle ABE is folded along BE such that AB intersects AC at point D. Then triangle BCD is folded along BD such that point C coincides with line BE. Given that ∠CDB = 82° after the second fold, find the measure of ∠ABC in the original triangle.",
4696,"Given that quadrilateral ABCD is inscribed in circle O, extending AB and DC intersects at point P, with \( \widetilde{CB} = \widetilde{CD} \), AB = 12, CD = 6, PB = 8, what is the area of circle O?",
4697,"In figure 2, three squares are placed with one vertex coinciding. Given that ∠COE = 40° and ∠BOF = 30°, find the degree measure of ∠1.",
4698,"Given ∠BAC = ∠ABD in the figure, add one condition so that AC = BD.",
4699,Which of the following figures is both an axis-symmetric figure and a central symmetric figure?,
4700,"In the figure, line $l_1 \parallel l_2$, and right triangle ABC has its right angle at vertex A on line $l_2$. Given that $\angle ABC = 60^\circ$ and $\angle 1 = 45^\circ$, what is the degree measure of $\angle 2$?",
4701,"In the figure, it is an unfolded view of a cube. If the face of the original cube facing up has the character '祝', then the character on the opposite face facing down should be ( )
A. 考
B. 试
C. 顺
D. 利
E.",
4702,"In the figure, line $l_1$ is parallel to line $l_2$, and they intersect the sides AB and AC of triangle ABC, respectively. Given that $\angle A = 50^\circ$ and $\angle 1 = 35^\circ$, what is the measure of $\angle 2$? ( )
A. 35°
B. 65°
C. 85°
D. 95°",
4703,"As shown in the figure, which of the following patterns is an axis-symmetric figure? ( )
A. (1) (2)
B. (1) (3) (4)
C. (2) (3)
D. (1) (4)",
4704,"In the figure, triangle \(ABCD\) is folded along diagonal \(AC\), making point \(B\) fall on point \(B'\). If \(∠1=∠2=44^{\circ}\), then \(∠B\) is \(…………………………………………\)
A. \(124^{\circ}\)
B. \(114^{\circ}\)
C. \(104^{\circ}\)
D. \(66\)",
4705,"The figure shows the three views of a spatial geometric body with a volume of 10. What is the value of x in the figure?
A. 2
B. 3
C. 4
D. 5",
4706,"In the figure, the area relationship among shapes A, B, and C is ( )
A. A + B = C
B. B - A = C
C. C = B
D. Cannot determine
E.",
4707,"As shown in the figure, which of the following statements is incorrect? ( )
OA's direction is North 22° West
OB's direction is Southwest
OC's direction is South 60° East
OD's direction is North 60° East",
4708,"There are 15 points arranged in a triangular grid on a plane, as shown in the image. What is the minimum number of straight lines needed to separate all 15 points so that no two points lie in the same region?",
4709,"The three views of a spatial geometric body are shown in the figure. What is the volume of this geometric body?
A. \( \dfrac {40}{3}\)
B. \( \dfrac {80}{3}\)
C. \(40\)
D. \(80\)",
4710,"In the figure: a piece is cut from a square material with a side length of 50 cm, (BC and DC are the sides of the square). It is measured that FG = 8 cm. Find the perimeter of this piece.",
4711,"In the figure, the dimensions of the rectangular prism's base are 2 cm and 4 cm, and its height is 5 cm. If an ant starts from point P and crawls around four sides to reach point Q, what is the length of the shortest path the ant crawls?
A. 13 cm
B. 12 cm
C. 10 cm
D. 8 cm",
4712,"A rectangle \(ABCD\) is folded along the line \(EF\), creating a crease at \(EF\). The edge \(FG\) of the folded shape \(EHGF\) passes through point \(C\). Given that \(\angle DCF=20{}^\circ\), find \(\angle FEC=\)_____________\({\,\!}^{\circ}\).",
4713,"In triangle ABC, if AB = AC and AD is the altitude on side BC, then the reason for triangle ABD being congruent to triangle ACD is ( )
SAS
B. ASA
C. SSS
D. HL",
4714,"In the figure, AB is parallel to CD, ∠B = 58°, ∠E = 20°, then the degree measure of ∠D is ___ degrees.",
4715,"The figure is composed of several identical small cubes, and the shapes seen from the front, left, and top are shown. How many small cubes make up this solid figure?
A. 4 cubes
B. 5 cubes
C. 6 cubes
D. 7 cubes",
4716,"As shown in the figure, in a 4×4 grid where each small square has a side length of 1 unit, the vertices of the small squares are called grid points. Given grid points A and B, find a point C (which must be a grid point) in the grid such that triangle ABC becomes an isosceles triangle. What is the probability of this occurring?",
4717,"The figure consists of five squares with a side length of 1. A straight line through point A intersects lines ED and CD at points M and N, respectively. If there exists a position during the rotation of line MN around point A such that the areas on both sides of the line are equal, then the length of PM at that moment is:",
4718,"As shown in the figure, the area of the annulus is 28.26 square centimeters. Find the area of the shaded part in the circle.",
4719,"In the figure, circle O is tangent to circle O' at point A. Circle O' passes through point O, and the chord AB of circle O intersects circle O' at point C. If the radius of circle O is 13 cm and the length of AB is 24 cm, what is the length of OC?",
4720,"In the figure, $AC$ is the diagonal of the rhombus $ABCD$, and $AE=EF=FC$. What is the ratio of the area of triangle $BMN$ to the area of rhombus $ABCD$?
A. $\frac{3}{4}$
B. $\frac{3}{7}$
C. $\frac{3}{8}$
D. $\frac{3}{10}$",
4721,"In the following low-carbon environmental protection symbols, the ones that can be considered as centrally symmetric figures are ( )
A. 4
B. 3
C. 2
D. 1",
4722,"In the figure, the vertices of triangle \(\triangle ABC\) are all located on the grid points of a square grid. What is the value of \(\cos C\)?",
4723,Calculate the volume of the figure on the right. (Unit: meters),
4724,"In the figure, the interior alternate angles ∠1 and ∠2 are ( )
A. a and b
B. b and c
C. c and d
D. b and d",
4725,"In a square grid, the position of triangle ABC is as shown in the figure, then the value of \( \tan \angle A \) is ( )
A. \( \frac { 1 } { 2 } \)
B. \( \frac { \sqrt { 2 } } { 2 } \)
C. \( \frac 1 3 \)
D. \( \frac { \sqrt { 3 } } { 3 } \)",
4726,"In triangle ABC, BD is perpendicular to AC at D, CE is perpendicular to AB at E, and F is a point on BC. Please add a condition such that EF = DF.",
4727,"In the figure, triangle ABC (∠ACB=90°, ∠ABC=30°) is folded along line AD, making point B fall at point E, which is on the extension of line AC. What is the degree measure of ∠AEB?
A. 30°
B. 40°
C. 60°
D. 55°",
4728,"In the figure, in circle \(⊙O\), \(AB\) is the diameter, point \(D\) is a point on \(⊙O\), point \(C\) is the midpoint of \(\overset{︵}{AD}\), \(CE⊥AB\) at point \(E\), the tangent line through point \(D\) intersects the extension of \(EC\) at point \(G\), and connecting \(AD\) intersects \(CE\) and \(CB\) at points \(P\) and \(Q\) respectively. Connecting \(AC\), regarding the following conclusions: \(①∠BAD=∠ABC\); \(②GP=GD\); \(③\) point \(P\) is the circumcenter of triangle \(ACQ\), which conclusions are correct is ________ (only fill in the serial number).",
4729,"In square ABCD, as shown in the figure, given that AB = 4 cm and AF = 5 cm, what is the length of DE in centimeters?",
4730,A factory needs to process a batch of tea canisters. The designer provided the three views of the tea canister. Please determine the area of steel plate required to make each sealed canister according to the three views. (Unit: millimeters),
4731,"In the figure, in circle O, OA is perpendicular to BC, AD is parallel to OC, and ∠AOC = 40°. What is the degree measure of ∠B? ( )
A. 100°
B. 110°
C. 115°
D. 120°",
4732,"In the figure, ∠A=65°, ∠B=75°. When one corner of the paper is folded, point C falls outside triangle ABC. If ∠1=20°, what is the degree measure of ∠2? ______.",
4733,"The figure consists of rays \(AB\), \(BC\), \(CD\), \(DE\), and \(EA\). If \(∠1 + ∠2 + ∠3 + ∠4 = 225^{\circ}\) and \(ED \parallel AB\), what is the measure of angle \(∠1\)?
A. \(55^{\circ}\)
B. \(45^{\circ}\)
C. \(35^{\circ}\)
D. \(25^{\circ}\)",
4734,"In the figure, the radii of circles ⊙O<sub>1</sub>, ⊙O<sub>2</sub>, ⊙O<sub>3</sub>, ⊙O<sub>4</sub>, and ⊙O are all 2 cm. Circle ⊙O is externally tangent to circles ⊙O<sub>1</sub> and ⊙O<sub>3</sub>, and also externally tangent to circles ⊙O<sub>2</sub> and ⊙O<sub>4</sub>. The centers of these circles are located on two perpendicular lines L<sub>1</sub> and L<sub>2</sub>. Connecting points O<sub>1</sub>, O<sub>2</sub>, O<sub>3</sub>, and O<sub>4</sub> forms the quadrilateral O<sub>1</sub>O<sub>2</sub>O<sub>3</sub>O<sub>4</sub>. What is the area of the shaded region in cm<sup>2</sup>? (π≈3.14)",
4735,"The three views of a certain geometric body are shown in the figure. What is the volume of this geometric body? ( )
A) \( \frac{4}{3}\pi \)
B) 2\( \pi \)
C) \( \frac{8}{3}\pi \)
D) \( \frac{10}{3}\pi \)",
4736,"Use a square with a side length of 1 to cover a 3×3 square grid. What is the maximum number of 1×1 square grids that can be covered (covering even a part counts)?
A. 2
B. 4
C. 5
D. 6",
4737,"Given the flowchart with initial values m=2, n=0, a=4, b=5, run the algorithm and output the final value of n.",
