row_id,english_question,bangla_question
2036,Construct the symmetric figure of point grid triangle △ABC with respect to the line MN.,
2037,"In triangle △ABC, where AB = AC, AD is the angle bisector of △ABC, DE ⊥ AB, DF ⊥ AC, with feet of the perpendiculars being E and F respectively. Among the following four conclusions, which are correct: ① A point on AB and a point on AC are equidistant from D; ② Any point on AD is equidistant from AB and AC; ③ ∠BDE = ∠CDF; ④ BD = CD, AD ⊥ BC. The number of correct conclusions is:
A. 1
B. 2
C. 3
D. 4",
2038,"As shown in the figure, AB is the diameter of semicircle O, C and D are two points on the semicircle, ∠BAC=20°, then \(AD \sim CD\), what is the degree measure of ∠BAD?
A. 35°
B. 45°
C. 55°
D. 70°",
2039,"In the figure, AB is the diameter of a semicircle, point D is the midpoint of AC, and ∠ABC = 50°; what is the measure of ∠DAB?
A. 55°
B. 60°
C. 65°
D. 70°",
2040,"In the figure, the area of the parallelogram is 240 m². What is the perimeter of this parallelogram in meters?",
2041,"In the figure, rectangle ABCD is composed of three rectangles. If AB = 8 and the area of the shaded part is 24, and the other two small rectangles are congruent, what is the length of the small rectangle?
A. 7
B. 6
C. 5
D. 4",
2042,"In the figure, points A, B, and C are on circle O, point D is a point on the extension of line AB, and ∠AOC = 144°. What is the measure of ∠CBD in degrees?",
2043,"In a coastal city, there is a typhoon at sea. According to monitoring, the center of the typhoon is located at point P, which is 300 km in the southeast direction from city O (as shown in the figure), with a cosine angle \( \cos \theta = \frac{\sqrt{2}}{10} \). The typhoon is moving northwest at a speed of 20 km/h at an angle of 45 degrees. The range of the typhoon's impact is a circular area, currently with a radius of 60 km, which is increasing at a speed of 10 km/h. How many hours later will the city begin to be affected by the typhoon?",
2044,"In the figure, let \(F_{1}\) and \(F_{2}\) be the left and right foci of the hyperbola \( \dfrac {x^{2}}{a^{2}}- \dfrac {y^{2}}{b^{2}}=1 (a > 0, b > 0)\), with \(|F_{1}F_{2}|=10\). Point \(P\) is a point on the right branch of the hyperbola, and the line \(F_{2}P\) intersects the y-axis at point \(A\). The incircle of triangle \(APF_{1}\) touches side \(PF_{1}\) at point \(Q\). If \(|PQ|=3\), then the eccentricity of the hyperbola is ______.",
2045,"In the figure, lines \( \ell_1 \parallel \ell_2 \parallel \ell_3 \), which of the following proportions is correct? ( )
\( \frac{AD}{BC} = \frac{CE}{DF} \)
\( \frac{AD}{BC} = \frac{DF}{CE} \)
\( \frac{AB}{CD} = \frac{CD}{EF} \)
\( \frac{AD}{BE} = \frac{BC}{AF} \)",
2046,"In the figure, a 5m long rope is tied at one end to a post at the corner of a wall, and the other end is tied to a small sheep A (the sheep can only move on the grass). What is the maximum area of movement for sheep A on the grass? ( )
A. $\frac { 1 7 } { 1 2 }$ πm<sup>2</sup>
B. $\frac { 1 7 } { 6 }$ πm<sup>2</sup>
C. $\frac { 2 5 } { 4 }$ πm<sup>2</sup>
D. $\frac { 7 7 } { 1 2 }$ πm<sup>2</sup>",
2047,"Xiao Ming wants to measure the height of a tree. He finds that the shadow of the tree falls exactly on the ground and on a slope. At this time, the length of the shadow on the ground is 8 meters, and the length of the shadow on the slope is 4 meters. It is known that the slope has an angle of 30 degrees. At the same time, a 1-meter long vertical pole placed on the ground casts a shadow of 2 meters. What is the height of the tree?",
2048,"In the figure, lines \(l_{1}/\!/l_{2}\), \(∠A=125^{\circ}\), \(∠B=105^{\circ}\), then \(∠1+∠2=\) ______ \({\,\!}^{\circ}.\)",
2049,"In the figure, in the parallelogram ABCD, the line CF intersects AB at E and intersects the extension of DA at F. Given that the area of triangle ADE is 1, find the area of triangle BEF.",
2050,"As shown in the figure, the line intersects two concentric circles at the points shown. Which of the following is correct? ( )
A. MP and RN have an indeterminate size relationship
B. MP = RN
C. MP < RN
D. MP > RN",
2051,"In the figure, BD is the diameter of circle O, ∠BDC = 60°, then the degree measure of ∠A is ( )
A. 30°
B. 45°
C. 60°
D. 75°",
2052,"In the figure is the net of a cube. Among the six faces of the cube, the face opposite to the one with the character '善' has the character ( )
A. Respect
Business
C. Sincerity
D. Trust",
2053,"A certain square garden is composed of four small squares with a side length of 1. Now, a flower bed (shaded part) needs to be built on the garden, making the area of the flower bed half of the garden's area. Which of the designs shown in the image does not meet the requirements?",
2054,"In an 8×4 rectangular grid where each small square has side length 1, triangle ABC has vertices at grid points, and points D, E, F are also at grid points. Which of the following triangles is similar to triangle ABC? (A) △ACD (B) △ADF (C) △BDF (D) △CDE",
2055,"The image shows the net of a cube, with each face marked with a Chinese character. The character on the face opposite to '我' (I) is ______.",
2056,"In the triangles △ACD and △BCE, given that AC=BC, AD=BE, CD=CE, ∠ACE=55°, ∠BCD=155°, and AD intersects BE at point P, what is the measure of ∠BPD?
A. 110°
B. 125°
C. 130°
D. 155°",
2057,"In the Cartesian coordinate system, the line \(y=x+2\) intersects the \(y\)-axis at point \(A_{1}\). A square \(A_{1}B_{1}C_{1}O\) is constructed in the manner shown in the figure, along with squares \(A_{2}B_{2}C_{2}C_{1}\), \(A_{3}B_{3}C_{1}C_{2}\), and so on. Points \(A_{1}\), \(A_{2}\), \(A_{3}\), etc., lie on the line \(y=x+2\), while points \(C_{1}\), \(C_{2}\), \(C_{3}\), etc., lie on the \(x\)-axis. The areas of the shaded triangles from left to right are denoted as \(S_{1}\), \(S_{2}\), \(S_{3}\), ..., \(S_{n}\). The value of \(S_{n}\) is to be expressed as ______ (in terms of an algebraic expression involving \(n\), where \(n\) is a positive integer).",
2058,"In the figure, \(AB\) is the diameter of circle \(O\), and line \(PD\) is tangent to circle \(O\) at point \(C\), intersecting the extension of \(AB\) at point \(D\). Given that \(CO=CD\), find \(∠PCA=\) ______ \({\,\!}^{\circ}.\)",
2059,"If the real numbers \(x\) and \(y\) satisfy the condition, then the maximum value of \(z={\frac{y}{x}}\) is
A. \(3\)
B. \(4\)
C. \(5\)
D. \(6\)",
2060,"In the figure, point E is the midpoint of side BC of rectangle OABC. The hyperbola is given by the equation $ y = \frac{k}{x} $ (where $ k > 0 $) and passes through point E, intersecting line AB at point D. If the area of trapezoid ODBC is 3, then what is the equation of the hyperbola?",
2061,"A rectangle ABCD is folded along AE to obtain the figure shown. Given that ∠CED' = 55°, what is the measure of ∠BAD'?
A. 30°
B. 35°
C. 45°
D. 60°",
2062,"Given: ∠α and ∠β (∠α > ∠β), find ∠AOB such that ∠AOB = 2∠α - ∠β.",
2063,"Given a circle with diameter AB of length 6, and a line CO perpendicular to AB at O with CO = 4, intersecting the circle at point E and chord CB at point D. Find the length of CD.",
2064,"The three views of a certain geometric body are shown in the figure. What is the volume of this geometric body that is not possible?
A. 1
B. 1.5
C. 2
D. 3",
2065,Place angle α on a square grid paper as shown in the figure. What is the value of tan α?,
2066,"The three views of a certain geometric body are shown in the figure, then the surface area of this geometric body is ( )
A. \((9+ \sqrt{5})π\)
B. \((9+2 \sqrt{5})π\)
C. \((10+ \sqrt{5})π\)
D. \((10+2 \sqrt{5})π\)",
2067,"In the figure, lines $c$ and $b$ are intersected by line $a$, then angles ∠1 and ∠2 are ( ▲ )
A. Same-side interior angles
B. Alternate interior angles
Corresponding angles
D. Vertical angles",
2068,"The figure shows the net of a rectangular box without a lid (overlapping parts are not counted), with dimensions as shown (unit: cm). What is the length of the diagonal of this rectangular box in cm?",
2069,"Given the parabola C₁: y² = 4mx (m > 0) with directrix intersecting the x-axis at F₁ and focus at F₂, and an ellipse C₂ with foci F₁ and F₂ and eccentricity 1/2, which intersects C₁ at point P above the x-axis. Extending PF₂ intersects C₁ at Q, and M is a moving point on C₁ between P and Q. If |PF₂| = 5 and the x-coordinate of P is (2/3)m, find the maximum area of triangle MPQ.",
2070,"In the figure, in a \(8 \times 4\) rectangular grid, each small square has a side length of \(1\). If the three vertices of \(\triangle ABC\) are at the corresponding grid points in the figure, what is the value of \(\tan ∠ACB\)?",
2071,Calculate the volume of the cone (unit: cm),
2072,"In triangle ABC, ∠ABC = 50°. Triangle ABC is rotated clockwise around point B to form triangle A'BC', such that point C' lies on the extension of line segment AB. Connecting AA', what is the acute angle formed by the intersection of line AA' and line CB?",
2073,"In the figure, line m is tangent to circle O at point A. Angle C is the inscribed angle subtended by chord AB. What is the relationship between angle C and angle 1?",
2074,"The three views of a certain geometric body are shown in the figure, where the edge length of each unit square is \(1.\) What is the volume of this geometric body? \((\) \()\)
A. \(8π- \dfrac {16}{3}\)
B. \(4π- \dfrac {16}{3}\)
C. \(8π-4\)
D. \(4π+ \dfrac {8}{3}\)",
2075,"In the figure, if the right angle vertex of an isosceles right triangle is placed on one side of a ruler, and if \( \angle 1 = 40^\circ \), then \( \angle 2 = ______ ^\circ \).",
2076,"In the figure, lines AB and CD intersect line AC at points A and C, respectively, and intersect line BD at points B and D. If ∠1 = ∠2 and ∠3 = 75°, find the measure of ∠4.",
2077,"In the figure, if \(DH\) is parallel to \(EG\) and \(BC\), and \(DC\) is parallel to \(EF\), how many angles in the figure are equal to \(∠1\)?
A. \(2\)
B. \(4\)
C. \(5\)
D. \(6\)",
2078,"After folding the rectangular paper along AC, point B falls on point E. What is the relationship between segment BE and AC?",
2079,"On January 19, 2011, a magnitude 4.8 earthquake occurred in Anqing. To support the disaster area, a tarpaulin factory undertook a production task for a batch of mobile house-style tents. The tent cover is made of PVC double-sided coated tarpaulin, and the external structure and specifications of the tent are as shown in the image (the two sloping surfaces at the top of the tent have the same slope, and the distance from the highest point of the top to the ground is 2.65 meters). How many square meters of PVC double-sided coated tarpaulin are needed to make such a tent (the doors and windows of the tent also require tarpaulin. Seams and other factors are ignored, and the calculation result is accurate to 1 square meter).",
2080,"The following four patterns are the artistic characters of ""Fu, Lu, Shou, Xi"" in Chinese characters. Among these four patterns, which one is a centrally symmetric figure?
A. (1)(2)
B. (2)(3)
C. (2)(4)
D. (2)(3)(4)",
2081,"In the figure, AB is parallel to CD and EF, BC is parallel to AD, and AC is the bisector of ∠BAD. The angles equal to ∠AOE (excluding ∠AOE) are ( )
A. 2
B. 3
C. 4
D. 5",
2082,"Given the three views of a geometric solid as shown, what is the volume of the solid?
A. 4
B. 2
C. 1
D. 2.5",
2083,"In triangle ABC, where ∠ACB=90°, CD is perpendicular to AB, and D is the foot of the perpendicular. Without adding auxiliary lines, please write out a pair of equal acute angles: . (Only one pair is needed)",
2084,"In the figure, it is known that AB is parallel to CE, AE intersects BC at point D, ∠1 = 120°, ∠2 = 30°, then which of the following statements is incorrect ( )
BC = AE
B. CD^2 + DE^2 = CE^2
CE = 2CD
D. BC ⊥ AE",
2085,"In the figure, A is a rectangular strip of paper, $\angle DEF = 20 ^ { \circ }$. When the strip is folded along EF to form figure B, and then folded along BF to form figure C, what is the degree measure of $\angle CFE$ in figure C?
A. 80°
B. 100°
C. 120°
D. 140°",
2086,"As shown in the figure, after rotating the square pattern 180° around the center O, the resulting pattern is ( )",
2087,"In the figure, lines AB and CD are parallel, and lines AD and BC intersect at point E. Line EF bisects angle BED and intersects the extended line CD at point F. If \( \angle A = 110^{\circ} \) and \( \angle B = 30^{\circ} \), what is the measure of angle F?
A. 20°
B. 30°
C. 40°
D. 50°",
2088,The perimeter of figure B is longer than that of figure A. (Determine if this statement is true or false),
2089,"In the figure, ∠1 = 100°, ∠2 = 100°, ∠3 = 110°, find the measure of ∠4.",
2090,"In the figure, there is a rectangular box made of cardboard with a length of 5 decimeters, and both the width and height are 3 decimeters. If a rope is used to tie the box horizontally twice and once along the length, with 2 decimeters used at the knot, how long of a rope is needed in total?",
2091,"What type of view of the breast is shown in the schematic? 
Choices:
(A) Frontal view 
(B) Lateral view 
(C) Oblique view 
(D) Transverse view",
2092,"The rectangle paper ABCD has side lengths AB=8 and AD=4. The rectangle is folded along EF so that point A coincides with point C, and one side is colored (as shown in the figure). What is the area of the colored part?
A. 16
B. \frac{1}{2}
C. 22
D. 8",
2093,"In the figure, \(∠O=30^{\circ}\), point \(C\) is on line \(OB\), and \(OC=6\). With point \(C\) as the center, a circle with a radius of \(4\) intersects line \(OA\) in what way?",
2094,"In the figure, point C' is symmetric to point C on the semicircle with respect to diameter AB. If ∠AOC = 40°, then ∠CC'B = ▲ °.",
2095,"In the figure, the side length of each small square is \(1\). What is the tangent value of \(∠1\)?
A. \( \frac{1}{5} \)
B. \( \frac{1}{4} \)
C. \( \frac{1}{3} \)
D. \( \frac{1}{2} \)",
2096,"As shown in the figure, construct an angle equal to the given angle. The principle of construction using a ruler and compass is (fill in SAS, ASA, AAS, SSS).",
2097,"The three views of a geometric body are shown in the figure. What is the volume of this geometric body (unit: \(cm^{3}\))?
A. \(π+ \dfrac { \sqrt {3}}{3}\)
B. \(2π+ \dfrac { \sqrt {3}}{3}\)
C. \(2π+ \sqrt {3}\)
D. \(π+ \sqrt {3}\)",
2098,"How many axisymmetric figures are there in the following pattern?
A. 1
B. 2
C. 3
D. 4",
2099,"As shown in the figure, the floor plan of Xiaoming's house is rectangular and is divided into 3 squares and 2 rectangles, while still being a centrally symmetric figure. If we only know the perimeter of the original rectangular floor plan, then the labels of the figures whose perimeters can be known without measurement after the division are ( )
A. (1)(2)
B. (2)(3)
C. (1)(3)
D. (1)(2)(3)",
2100,"In the figure, given points A (0, 5), B (1, 1), C (3, 2), D (4, 3), and the moving point P (x, y) located in the area of quadrilateral ABCD (including the boundary). If the objective function z = ax + y only achieves the optimal solution at point D, then the range of real number a is:",
2101,"In Figure 1, point G is the midpoint of BC, point H is on AF, and point P moves along the edge of Figure 1 at a speed of 2 cm per second, following the path: G → C → D → E → F → H. The area y (cm²) of triangle ABP as a function of time t (s) is shown in Figure 2. If AB = 6 cm, how many of the following four conclusions are correct? 
1. The length of BC in Figure 1 is 8 cm. 
2. The point M in Figure 2 represents the value of y at 24 cm² at the 4th second. 
3. The length of CD in Figure 1 is 4 cm. 
4. The point N in Figure 2 represents the value of y at 18 cm² at the 12th second.",
2102,"As shown in the figure, at night, Xiao Liang is walking on the street. He finds that when he stands between two street lamps AB and CD, which are at the same height, the length of his shadow NE on the right is 3m, and the length of the shadow ME on the left is 1.5m. It is also known that Xiao Liang's height EF is 1.80m, and the distance between the two street lamps AC is 12m. Points A, M, E, N, and C are on the same straight line. The question is: How tall are the street lamps in meters?",
2103,"In the figure, $AC \parallel DF$, $AB \parallel EF$. Points $D$ and $E$ are on $AB$ and $AC$ respectively. If $\angle 2 = 50^\circ$, what is the measure of $\angle 1$?",
2104,"In the figure, \(\Delta AOB\) is an isosceles right triangle, with \(OA=1\). Line \(OC\) is the height from point \(O\) to hypotenuse \(AB\), and point \(P\) lies on ray \(OC\). What is the minimum value of \(\overrightarrow{AP}\cdot \overrightarrow{OP}\)?
A. \(-1\)
B. \(-\dfrac{1}{4}\)
C. \(-\dfrac{1}{8}\)
D. \(0\)",
2105,"Given that lines \(a\) and \(b\) are intersected by line \(c\), the following condition can determine that \(a \parallel b\):
A. \(∠1=∠2\)
B. \(∠2=∠3\)
C. \(∠1=∠4\)
D. \(∠2+∠5=180^{\circ}\)",
2106,"In the figure, AB is the diameter of circle O, and C and D are two points on the circle. If BC = 8 and \( \cos D = \frac{2}{3} \), then the length of AB is ( )
A. \( \frac{8 \sqrt{13}}{3} \)
B. \( \frac{16}{3} \)
C. \( \frac{24 \sqrt{5}}{5} \)
D. 12",
2107,"In the figure, ∠ABD = ∠ACD, the number of similar triangles in the figure is ( )
(A) 2
(B) 3
(C) 4
(D) 5",
2108,"In the figure, the angle between walls OA and OB is ∠AOB = 120°. A 9-meter long rope is tied at one end to the corner O, and the other end is tied to a small dog. Find the area of the region where the dog can move. (Result retains π)",
2109,"In the figure shown below, some of the shapes are paper boxes in the shape of cubes that have been unfolded (the connected squares have not been cut). Which of the shapes cannot possibly be formed by unfolding a cube? Please fill in the corresponding numbers above.",
2110,"In the figure, a parallelogram is divided into nine smaller parallelograms by two pairs of lines parallel to its sides. If the area of the original parallelogram is 100 cm², and the area of the middle parallelogram (the shaded part) is 20 cm², what is the area of the quadrilateral ABCD?
A. 40 cm²
B. 60 cm²
C. 70 cm²
D. 80 cm²",
2111,"In the following beautiful patterns, how many are both axis-symmetric and centrally symmetric? ( )
A. 1
B. 2
C. 3
D. 4",
2112,"How many angles are there in the figure?
A. 5
B. 6
C. 7
D. 8",
2113,"As shown in the figure, the side length of the small square on the grid paper is \(1\). The thick solid (dashed) lines depict the three views of a certain polyhedron. What is the volume of this polyhedron?
A. \(64\)
B. \( \dfrac {64}{3}\)
C. \(16\)
D. \( \dfrac {16}{3}\)",
2114,"In the figure, quadrilateral BCEF is a parallelogram, triangle ABC is a right triangle, BC is 9 cm long, AC is 8 cm long, and the area of the shaded part is 9 cm² larger than the area of triangle ADH. What is the length of HC?",
2115,Calculate the area (find the area of the shaded part. Unit: cm),
2116,"As shown in the figure, fold arc BC along chord BC to intersect diameter AB at point D. If AD = 5 and DB = 7, what is the length of BC?",
2117,"The three views of a geometric body are shown in the figure, where the front view is an equilateral triangle. What is the volume of this geometric body?
A. 1
B. \frac { \sqrt { 3 } } { 3 }
C. \sqrt { 3 }
D. \frac { 2 \sqrt { 3 } } { 3 }",
2118,"The upper base and lower base of the trapezoid are ( )
A. a and b
B. b and d
C. b and c
D. a and c",
2119,The figure below shows a cylinder. What is its front view? ( ),
2120,"In trapezoid \(ABCD\), where \(AD \parallel BC\), line \(BE\) bisects \(\angle ABC\) and intersects \(CD\) at point \(E\), with \(BE \perp CD\) and the ratio \(CE:ED = 2:1\). If the area of triangle \(BEC\) is \(2\), what is the area of quadrilateral \(ABED\)?",
2121,"In the figure, the edge length of the cube ABCD-A₁B₁C₁D₁ is 1. P is the midpoint of BC, and Q is the midpoint of segment CC₁. What is the sum of the areas of the front view, side view, and top view of tetrahedron A₁PQD? ( )
A. \frac{5}{4}
B. 2
C. \frac{9}{4}
D. \frac{5}{2}",
2122,"In the figure, point O is the midpoint of AC. The parallelogram ABCD with a perimeter of 8 cm is translated along the diagonal AC by the length AO to obtain the parallelogram OB'C'D'. What is the perimeter of quadrilateral OECF?
A. 8 cm
B. 6 cm
C. 4 cm
D. 2 cm",
2123,"As shown in the figure, it is folded from a rectangular strip of paper. If ∠1 = 126°, then ∠2 = ?",
2124,"As shown in the figure, a certain artillery position is located at point \(A\) on the ground, and two observation posts are located at points \(C\) and \(D\) on the ground. It is known that \(CD=6000m\), \(∠ACD=45^{\circ}\), \(∠ADC=75^{\circ}\). When the target appears at point \(B\) on the ground, the angles measured are \(∠BCD=30^{\circ}\) and \(∠BDC=15^{\circ}\). Find the distance from the artillery position to the target (keep the result in terms of square roots).",
2125,"In the figure, given that AC = AD = AE = BD = DE, ∠ADB = 42°, ∠BDC = 28°, find ∠BEC.",
2126,"As shown in the figure: The area of shadow A is 28 square meters larger than the area of shadow B, AB = 40, how long is BC in meters? (Take π as 3.14)",
2127,"A rectangular piece of paper with length 1 and width a (where 1/2 < a < 1) is folded as shown in the figure, and a square with side length equal to the current width is cut out. This process is repeated. After the third such operation, the remaining rectangle is exactly a square. What is the value of a?",
2128,"In the parallelepiped ABCD-A'B'C'D', if \( \overrightarrow{AB} = \overrightarrow{a} \), \( \overrightarrow{AD} = \overrightarrow{b} \), and \( \overrightarrow{AA'} = \overrightarrow{c} \), then \( \overrightarrow{BM} = \) ( )
A. - \( \frac{1}{2} \overrightarrow{a} + \frac{1}{2} \overrightarrow{b} + \overrightarrow{c} \)
B. \( \frac{1}{2} \overrightarrow{a} + \frac{1}{2} \overrightarrow{b} + \overrightarrow{c} \)
C. - \( \frac{1}{2} \overrightarrow{a} - \frac{1}{2} \overrightarrow{b} + \overrightarrow{c} \)
D. \( \frac{1}{2} \overrightarrow{a} - \frac{1}{2} \overrightarrow{b} + \overrightarrow{c} \)",
2129,"In triangle ABC, where AB = AC, points D and E are located on sides AB and AC respectively, with AD = AE. Lines DC and BE intersect at point F. How many pairs of congruent triangles are there in the figure?",
2130,"In the figure, quadrilaterals ABCD, CEFG, and HFJI are all squares with side lengths of 5 cm, 4 cm, and 3 cm respectively. Can you find the area of the shaded part in the figure? (Hint: The three diagonals AC, EG, and FI are parallel to each other. Find triangles AEG and EGI that have equal areas.)",
2131,"In the figure, point O is a point inside square ABCD, and OA = OD = AB. What is the degree measure of ∠OBC? ( )
A. 15°
B. 20°
C. 25°
D. 75°",
2132,"如图,AB是⊙O的直径,BC是⊙O的弦,CD切⊙O于点C,∠D=90°,∠A=60°,则∠C等于()
Choices:
(A) 165°
(B) 150°
(C) 135°
(D) 120°",
