row_id,english_question,bangla_question
4242,"In a regular square pyramid $S - ABCD$, the lateral edge length is $\sqrt{2}$ and the base edge length is $\sqrt{3}$. Point $E$ is the midpoint of edge $SA$. What is the angle between the skew lines $BE$ and $SC$?",
4243,"In the figure, points A, B, and C are on circle ⊙O, point D is a point on the extension of line segment AB, and ∠AOC=144°. What is ∠CBD?",
4244,"Divide a circle with a diameter of 4 cm into several equal parts, then cut it open and piece it together as shown in the image. The perimeter of the shape formed increases by ___ cm compared to the original circumference of the circle.",
4245,"The scientific and cultural history of the Chinese nation is long and brilliant. Our ancestors were able to apply mathematics in production practices thousands of years ago. More than 1300 years ago, the Zhaozhou Stone Arch Bridge built during the Sui Dynasty has an arch that is in the shape of a circular arc (as shown in the image). It has been measured that when the water surface below the arch is 6 m from the top of the arch, the width of the water surface is 34.64 m. Given that the span of the arch is 37.4 m, use your knowledge to calculate the approximate height of the Zhaozhou Bridge's arch. (Use 37.4 = 14 \sqrt{7}, 34.64 = 20 \sqrt{3} for calculations).",
4246,"Given the three views of a certain geometric body as shown in the figure, where the front view and side view are composed of triangles and semicircles, and the top view is composed of a circle and an inscribed triangle, the volume of this geometric body can be obtained from the data in the figure ( )
A. \( \scriptstyle{\frac{{\sqrt{2}}\pi}{3}}+{\frac{1}{2}} \)
B. \( \scriptstyle{\frac{4\pi}{3}}+{\frac{1}{6}} \)
C. \( \textstyle{\frac{\sqrt{2}\pi}{6}}+{\frac{1}{6}} \)
D. \( \scriptstyle{\frac{2\pi}{3}}+{\frac{1}{2}} \)",
4247,"In the figure, in trapezoid $ABCD$, $AB ot CD$, and $AB = 2CD$. The diagonals $AC$ and $DB$ intersect at point $O$. If $ar{AD} = ar{a}$, $ar{AB} = ar{b}$, then $ar{OC} = $ ( )
A. $\frac{\overline{a}}{3}\!-\!\frac{\overline{b}}{6}$
B. $\frac{\overline{a}}{3}\!+\!\frac{\overline{b}}{6}$
C. $\frac{2\overline{a}}{3}\!+\!\frac{\overline{b}}{3}$
D. $\frac{2\overline{a}}{3}\!-\!\frac{\overline{b}}{3}$",
4248,"In the geometric figure shown, which shapes have the same top view? ( )
A) ①④
B) ②④
C) ①②④
D) ②③④
E)",
4249,"As shown in the figure: A seedling shed is to be built with a height of h=1.8 meters, a width of a=2.4 meters, and a length of 12 meters. Now, plastic film needs to be covered on the roof of the shed. How many square meters of plastic film are required?",
4250,"In the figure, there are 6 small rectangles of the same shape and size in rectangle ABCD, and EF = 3, CD = 12. What is the area of the large rectangle ABCD? ( )
A. 105
B. 106
C. 107
D. 108",
4251,"In the figure, a line l passing through the focus F of the parabola \( y^2 = 2px \) (where \( p > 0 \)) intersects the parabola at points A and B, and intersects its directrix at point C. If \( |BC| = 2|BF| \) and \( |AF| = 3 \), then the equation of this parabola is ( )
A. y^2 = 3x
B. y^2 = 9x
C. y^2 = \frac{3}{2}x
D. y^2 = \frac{9}{2}x",
4252,"In the figure, in the cube $A \! \! \! \! / B C \! \! \! \! \! / D - \! \! \! \! / A \! \! \! \! _ { 1 } B \! \! \! \! \! / _ { 1 } C \! \! \! \! \! / D _ { 1 }$, point $\mathcal { P }$ moves along the segment $A D _ { 1 }$. What is the range of the angle $\theta$ formed by the skew line $C P$ and line segment $\mathcal { B } \mathcal { A } _ { 1 }$?
A. $0 < \theta \leq \frac { \pi } { 3 }$
B. $0 < \theta \leq \frac { \pi } { 2 }$
C. $0 \leq \theta \leq \frac { \pi } { 3 }$
D. $0 < \theta < \frac { \pi } { 2 }$",
4253,"As shown in the figure, the side length of the small squares on the grid paper is \(1\). The thick lines depict the three views of a certain polyhedron. What is the surface area of this polyhedron? \((\) \()\)
A. \(8+4 \sqrt {2}\)
B. \(2+2 \sqrt {2}+4 \sqrt {3}\)
C. \(2+6 \sqrt {3}\)
D. \(2+4 \sqrt {2}+2 \sqrt {3}\)",
4254,"As shown in the figure, in the cube ABCD-A₁B₁C₁D₁, which of the following expressions results in the vector AC₁?
A. ①③
B. ②④
C. ③④
D. ①②③④",
4255,"In a cube with a side length of \(1\) denoted as \(ABCD-A_{1}B_{1}C_{1}D_{1}\), the following propositions are given: \(①\) The angle between the lines \(A_{1}B\) and \(B_{1}C\) is \(60^{\circ}\); \(②\) The shortest path for a moving point \(M\) on the surface from point \(A\) to point \(C_{1}\) is \(1 + \sqrt{2}\); \(③\) If \(N\) is a moving point on the segment \(AC_{1}\), the sine value of the angle between line \(CN\) and the plane \(BDC_{1}\) ranges from \([\frac{\sqrt{3}}{3}, 1]\); \(④\) If \(P\) and \(Q\) are moving points on the segment \(AC\) such that \(PQ=1\), then the volume of tetrahedron \(PQB_{1}D_{1}\) is always \(\frac{\sqrt{2}}{6}\). Which of the above propositions are correct? Fill in all the correct proposition numbers.",
4256,"In the figure, in a 3\( \times \)3 grid, the vertices of quadrilateral ABCD are all on the grid, and each small square has a side length of 1. Find the perimeter of quadrilateral ABCD.",
4257,"In the image (2011•Jinjiang District School-level Autonomous Enrollment), folding the cardboard along the dashed line can create a cube. What letter is on the face opposite to A?",
4258,"Given two lines passing through the point $(0, a^3)$ that are tangent to the parabola $y = -ax^2$ at points A and B, and lines AD and BC perpendicular to the line $y = -8$, find the maximum value of the area of rectangle ABCD for $a \in (0, 2)$.",
4259,"In the figure, a section of the Shajing River has two banks a and b that are parallel to each other. C and D are two electric poles on bank a, spaced 60 meters apart. Xiaoming measures ∠DAB = 35° at point A on bank b, then walks 120 meters to point B on bank b and measures ∠CBF = 70°. Find the width CF of the river. (Results should be accurate to 0.1 meters. The following data may be used in calculations.)",
4260,"As shown in Figure 1, the two tangents PA and PB of circle O intersect at point P, and are tangent to circle O at points A and B. Point C is on circle O. If ∠P = 70°, then ∠ACB = ?",
4261,"In △ABC, points E and F are the midpoints of sides AB and AC, respectively, and point D is on side BC. Connect DE, DF, and EF. What condition must be added to make △BED congruent to △FDE?",
4262,10 square paper pieces with a side length of 2 cm are stacked to form the shape below. The overlapping parts have a side length equal to half of each square's original side length. What is the perimeter of this shape?,
4263,"In the figure, in a square grid where each small square has a side length of 1, how many sides of triangle ABC have irrational lengths?",
4264,"In August 2008, the International Mathematical Conference held in Beijing had a logo as shown in the image. ABCD is a large square, surrounded by four right triangles forming a smaller square. If the area of the smaller square is \( \frac{1}{25} \) of the area of the large square, find the larger acute angle in the right triangle.",
4265,"In the figure (2014 Ningde School-level Simulation), the hyperbola is given by \( y = \frac{2}{x} \) (for \( x > 0 \)). It passes through the vertices A and C of quadrilateral OABC, where \( \angle ABC = 90^\circ \). The line OC bisects the angle between OA and the positive x-axis, and AB is parallel to the x-axis. After folding triangle ABC along AC, we obtain triangle AB'C, where point B' falls on OA. What is the area of quadrilateral OABC?",
4266,"In the square ABCD, E is the midpoint of CD, point F is on BC, and FC = \( \frac{1}{4} \) BC. The number of similar triangles in the figure is ( )
A. 1 pair
B. 2 pairs
C. 3 pairs
D. 4 pairs",
4267,"In the figure, the three vertices of triangle DEF are located at the vertices of small squares on a grid paper. Triangles with all three vertices on grid points are called grid point triangles. How many such grid point triangles in the figure are congruent to triangle DEF?
A. 9
B. 10
C. 11
D. 13",
4268,"In the figure, in the equilateral triangle \( \triangle ABC \), points D and E are the midpoints of sides AB and AC, respectively. Rotating \( \triangle ADE \) 180° around point E results in \( \triangle CFE \). Then, the quadrilateral ADCF must be ( ).
A. Rectangle
B. Rhombus
C. Square
D. Trapezoid",
4269,"In the figure, it is known that the base of the hexagonal pyramid $P-A B C D E F$ is a regular hexagon, and $PA \perp \overline{AB}, PA = 2 \cdot AB$. Which of the following conclusions is correct?
A. $PB \perp AD$
B. The plane $PAB \perp \overline{PBC}$
C. The line $BC \parallel$ plane $PAE$
D. The angle between line $PD$ and plane $PAE$ is $45^{\circ}$",
4270,"A geometric body composed of n identical small cubes has its front view and top view shown in the figure. What is the maximum value of n? ( )
A. 16
B. 18
C. 19
D. 20",
4271,"As shown in the figure, the edge length of the cube is 1, point A is the midpoint of its edge, then the coordinates of point A in the three-dimensional Cartesian coordinate system are ( )
A. \left(\frac{1}{2}, \frac{1}{2}, 1\right)
B. \left(1, 1, \frac{1}{2}\right)
C. \left(\frac{1}{2}, 1, \frac{1}{2}\right)
D. \left(1, \frac{1}{2}, 1\right)",
4272,"Paper cutting is a folk art in China. The image shows a method of paper cutting (first fold the paper, then cut, and unfold to get the pattern). Among the following four patterns, which one cannot be cut using the above method?
A. $\clubsuit$
B. $\bigotimes _ { g }$
C. $\mathcal { S }$
D. $8 0$",
4273,"In the rectangle ABCD, E is the midpoint of AB, 2AD = AB, and F is the midpoint of BE. If AD = 5, what is the area of triangle OCD?",
4274,"In the figure, it is known that AB is the diameter of circle O, CB is tangent to circle O at point B, CD is tangent to circle O at point D, and intersects the extension of BA at point E. If AB = 3 and ED = 2, what is the length of BC?
A. 2
B. 3
C. 3.5
D. 4",
4275,"As shown in the figure, how many of the following inferences are correct? ( ) 
① If ∠1 = ∠2, then AB ∥ CD. 
② If AD ∥ BC, then ∠3 + ∠A = 180°. 
③ If ∠C + ∠CDA = 180°, then AD ∥ BC. 
④ If AB ∥ CD, then ∠3 = ∠4.
A. 0
B. 1
C. 2
D. 3",
4276,"As shown in the figure, A, B, C, and D are four villages. To build three roads connecting these four villages, how many different construction methods are there?
A. 8 types
B. 12 types
C. 16 types
D. 20 types",
4277,"In the figure, AB is the diameter of circle O, and it intersects chord CD at point E. We present the following conclusions: 
1. AE • BE = CE • DE; 
2. Triangle ADE is similar to triangle CBE; 
3. Angle A = Angle C; 
4. Angle AED = Angle BEC. 
Which of these conclusions are correct? ( )",
4278,"If the three views of a certain geometric body are as shown on the right, and the volume of the geometric body is 2, then in the top view, $x=$ _________.",
4279,"In the right triangle \(ABC\), where \(∠C=90^{\circ}\), \(AC=3\), and \(BC=4\), squares \(ABEF\), \(ACPQ\), and \(BCMN\) are constructed on the same side of \(AB\), with the areas of the shaded parts being \(S_{1}\), \(S_{2}\), \(S_{3}\), and \(S_{4}\). What is the value of \(S_{1}-S_{2}+S_{3}+S_{4}\)?
A. \(4\)
B. \(6\)
C. \(8\)
D. \(12\)",
4280,"Using a ruler and compass to construct a rhombus as shown in the figure, what is the basis for determining that quadrilateral ABCD is a rhombus?",
4281,"In the figure, it is known that AC = AD = AE = BD = DE, ∠ADB = 42°, ∠BDC = 28°, then ∠BEC = ?",
4282,"Given: As shown in the figure, circles O₁ and O₂ are externally tangent at point C, and AB is an external tangent line, with A and B being the points of tangency. Connect AC and BC. Let the radius of circle O₁ be R and the radius of circle O₂ be r. If $\tan \angle ABC = 2$, then the relationship between R and r is ( )",
4283,"In the figure, the parallelogram \(ABCD\) is folded along the diagonal \(BD\) so that point \(A\) falls on point \(A'\). If \(∠1=∠2=50^{\circ}\), then \(∠A'\) is ______.",
4284,"In the figure, two vertices of a right triangle with a 45° angle are placed on the opposite side of a ruler. If ∠1 = 20°, what is the degree measure of ∠3? ( )
A. 25°
B. 30°
C. 60°
D. 65°",
4285,"In a square grid, the position of triangle ABC is shown in the figure. What is the value of \( \mathtt{tan\_d2A} \)?
A. \( \frac{1}{3} \)
B. \( \frac{\sqrt{2}}{2} \)
C. \( \frac{\sqrt{3}}{2} \)
D. \( \frac{\sqrt{3}}{3} \)",
4286,"In the figure, two rectangles with lengths of 12 and widths of 8 overlap. Given that the length AB is 7, what is the area of the shaded overlapping region? ( )
A. 36
B. 42
C. 48
D. 56",
4287,"In the figure, points B, F, and D are on ray AM, and points G, C, and E are on ray AN. Given that AB = BC = CD = DE = EF = FG = GA, find the degree measure of ∠A.",
4288,"Which of the following three shapes has equal perimeters?
A. Shape 1 and Shape 2
B. Shape 2 and Shape 3
C. Shape 1 and Shape 3
D. Cannot be determined",
4289,Calculate the area of the shaded part (the total blank area is 80 square centimeters).,
4290,"In the 4×4 square grid, triangle MNP rotates to form triangle M₁N₁P₁. What is the center of rotation? (A) Point A (B) Point B (C) Point C (D) Point D",
4291,"In the cube \(ABCD-A_{1}B_{1}C_{1}D_{1}\), points \(E\), \(F\), and \(G\) are the midpoints of segments \(A_{1}B_{1}\), \(B_{1}C_{1}\), and \(BB_{1}\) respectively. Given the following four statements: 
1. \(FG\) is parallel to plane \(AA_{1}D_{1}D\); 
2. \(EF\) is parallel to plane \(BC_{1}D_{1}\); 
3. \(FG\) is parallel to plane \(BC_{1}D_{1}\); 
4. Plane \(EFG\) is parallel to plane \(BC_{1}D_{1}\). 
Which of the statements are correct? (Choose the correct numbers)
A. 1 and 3
B. 1 and 4
C. 2 and 3
D. 2 and 4",
4292,"Count the squares. If each small square is 1 square centimeter, what is the area of the figure?",
4293,"In the figure, lines AC and BD intersect at point O. Which of the following conditions can determine that CD is parallel to AB? ( )
$ \frac {AO}{DO}= \frac {BO}{CO}$
$ \frac {AO}{CD}= \frac {AB}{CD}$
$ \frac {BO}{DO}= \frac {CO}{AO}$
$ \frac {AO}{AC}= \frac {BO}{BD}$",
4294,"Which of the following rectangles, when cut along the dashed line, can form both a parallelogram and a trapezoid, as well as a triangle?",
4295,"As shown in the figure, the side length of the small squares on the grid paper is 1. The thick solid lines depict the three views of a polyhedron. What is the surface area of this polyhedron?
A. 18 + 36 \sqrt{5}
B. 54 + 18 \sqrt{5}
C. 90
D. 81",
4296,"In the figure (2006, Huai'an), it is known that AB is parallel to CD, and if ∠1 = 50°, then ∠BAC = degrees.",
4297,"In the figure, line AB is tangent to circle O at point B, BC is the diameter of circle O, and AC intersects circle O at point D. If we connect BD, how many right triangles are there in the figure?",
4298,Calculate the area of the shaded part in the figure.,
4299,"As shown in the figure, folding the figure along the dashed line results in a cube. What is opposite to 'me'? (Fill in the Chinese character).",
4300,"In the figure, triangle ABC overlaps with a circle. This circle is tangent to line BC at point C and intersects AC at another point D. If ∠A = 70° and ∠B = 60°, what is the degree measure of \( CD \)?
A. 50°
B. 60°
C. 100°
D. 120°",
4301,"Given line AB: y = -\frac{4}{3}x + 4 intersects x-axis at A and y-axis at B. Rhombus ABCD has point D on the negative x-axis. Line CE: y = x + 9 passes through point C and intersects x-axis at E. Point P(0, t) lies on segment OB (t > 0, t < 4). A horizontal line through P intersects AB at M and CE at N. Let d be the length of MN. Find the functional relationship between d and t.",
4302,"In the figure, triangle ABC on the grid paper is transformed into triangle DEF. The correct transformation is ( )
A. Move triangle ABC 6 units to the right
B. Move triangle ABC 4 units to the right, then 1 unit up
C. Rotate triangle ABC 90º clockwise around point A, then move 6 units to the right
D. Rotate triangle ABC 90º counterclockwise around point A, then move 6 units to the right",
4303,"In the figure, in triangle ABC, AE intersects BC at point D, ∠C = ∠E, AD = 4, BC = 8, and the ratio BD:DC = 5:3. What is the length of DE?
A. \( \frac{20}{3} \)
B. \( \textstyle{ \frac{15}{4} } \)
C. \( \frac{1}{6} \)
D. \( \frac{1}{7} \)",
4304,"As shown in the figure, it is an equilateral triangle with an area of 1 square meter. By extending each of the three sides to both ends by 1 time, and connecting the six endpoints, a hexagon is formed. What is its area in square meters?",
4305,"If the line $y=kx+1$ intersects the circle $x^2+y^2+kx+my-4=0$ at points M and N, and M and N are symmetric with respect to the line $2x-y=0$, and a moving point P(a, b) lies within and on the boundary of the region defined by the system:
$$
\begin{cases}
kx - y + 2 \geq 0 \\
kx - my \leq 0 \\
y \geq 0
\end{cases}
$$
then the range of values for $\frac{b-2}{a-1}$ is ( )
A. $[2, +\infty)$
B. $(-\infty, -\frac{2}{3}]$
C. $[-\frac{2}{3}, 2]$
D. $(-\infty, -\frac{2}{3}] \cup [2, +\infty)$",
4306,"In the figure, M is the midpoint of AB of rectangle ABCD, and CM intersects BD at E. What is the ratio of the area of the shaded part to the area of rectangle ABCD?",
4307,"In the figure, line AB is parallel to line CD, ∠EFA = 30°, ∠FGH = 90°, ∠HMN = 30°, and ∠CNP = 50°. What is the measure of ∠GHM?",
4308,"In the figure, which of the following conclusions is correct? ( )
∠DAC and ∠ACB are a pair of corresponding angles.
If ∠DAC = ∠ACB, then AB ∥ CD.
∠D and ∠DAC are a pair of same-side interior angles.
If ∠D = ∠B, then AD ∥ BC.",
4309,"In the figure, the base of the cube and the base of the regular tetrahedron are on the same plane α, and AB is parallel to CD. How many planes does the line EF intersect with the six faces of the cube?",
4310,"In the figure, each small square represents 1 square centimeter. The area of the shape in the ( ) position from the left is not equal to the other three.",
4311,"The three views of a certain geometric body are shown in the figure, then the volume of the geometric body is ______ .",
4312,"The figure shows the front view and left view of a geometric body composed of identical small cubes. In this geometric body, the number of small cubes cannot be ( )
A. 7
B. 8
C. 9
D. 10",
4313,"In the figure, each small square has a side length of 1. Points A, B, and C are vertices of the small squares. What is the tangent value of angle ∠ABC?",
4314,What is the plane figure seen from above the given geometric figure?,
4315,"The tangram is an outstanding creation of our ancestors and was extremely popular in the world. As shown in the figure formed by the tangram, there are ______ pairs of parallel lines.",
4316,"Let points A₁, A₂, ..., A_{n-1} be the n equal division points of segment AB (n ≥ 3, n ∈ ℕ*). Express the sum O(A₁) + O(A₂) + ... + O(A_{n-1}) in terms of O(A) and O(B).",
4317,"A hospital uses a rectangular white cloth that is 25 meters long and 1.2 meters wide to make triangular scarves as shown in the image. How many such triangular scarves can be made?
A. 160
B. 164
C. 166",
4318,"In the figure, OA is perpendicular to OB, and the legs CD of the isosceles right triangle CDE are on OB, with ∠ECD = 45°. When triangle CDE is rotated counterclockwise by 75° around point C, point E's corresponding point N falls exactly on OA. What are the values of \( OC \) and \( CN \)?
A. 1/2
B. 1/3
C. 2
D. 3",
4319,"In the figure, it is known that circles O₁ and O₂ intersect at points A and B, and the line O₁O₂ intersects the two circles at points C and D. If ∠O₁AO₂ = 40°, then what is the measure of ∠CBD?
A. 110°
B. 120°
C. 130°
D. 140°",
4320,Xiao Liang sees the clock on the wall behind him in the mirror. Which of the following clock faces represents the actual time closest to eight o'clock?,
4321,"As shown in the figure, line c intersects two parallel lines a and b. Among the following statements, which one must be true? ( )
Options: 
(A) ∠1 = ∠2
(B) ∠1 = ∠3
(C) ∠1 = ∠4
(D) ∠1 = ∠5",
4322,"In parallelogram ABCD, point M is on diagonal AC, BM intersects AD at N and extends to intersect line CD at E. How many pairs of different similar triangles are there in the figure? Please list as many as possible.",
4323,"As shown in the figure, ABCD is a square, the center of the circle of AC is at point B, and ADC is a semicircle with AC as the diameter. Let AB = a, then the area of the shaded part is .",
4324,Calculate the area of the shaded part. (Unit: cm),
4325,"A triangular ruler is placed as shown in the figure, connecting AD, then the tangent value of ∠ADB is ( )
A. \( \sqrt{3} - 1 \)
B. \( \sqrt{3} + 1 \)
C. \( \frac{\sqrt{3}+1}{2} \)
D. \( \frac{\sqrt{3} - 1}{2} \)",
4326,"In the figure, the side length of square ABCD is 1, and the central angle ∠CDE corresponding to arc CE is 90°. When the shape ABCD is rotated around the line AE, the surface area of the resulting geometric body is \( \) .",
4327,"In the figure, point A is located in the ______ direction of point O.",
4328,"In the figure (2012 Yuyiao City School-level Independent Enrollment), the area of triangle ABC is 1. Points D, G, E, and F are located on sides AB, AC, and BC respectively, with BD < DA, DG ∥ BC, DE ∥ AC, and GF ∥ AB. What is the maximum possible area of trapezoid DEFG?",
4329,"In the figure, point P is outside circle O. Lines PA and PB are tangent to circle O at points A and B, respectively. Line CD is tangent to circle O at point E and intersects PA and PB at points C and D, respectively. If PA = 5, what is the perimeter of triangle PCD? ( )
A. 5
B. 7
C. 8
D. 10",
